Account,Fund,Dept,PROGRAMClass,Class,ProjectNumber,Subgrant,ProjectName,Grantee,Vendor ID,DESCRIPTION,ProjectSummary,MasterProject,Theme,GrantStatus,BusinessItem,Grant Amount,Appropriation commited amount,Match amount,Address,City,County,CountilDistrict,Legislative District,DateAwarded,POSC,ExpirationDate,AmendedExpDate,ContractLegal,ContractSent,ContractReceived,ContractExecuted,ExecConstractSent,FederalFY,StateFY,ClaimDueDate,YearAvailReissue,YearFunded,PONumber,FO_ID,FundingOpportunity,ProgramArea
5821,242,09999,000,000,14065,SG2001-104,University Avenue Transit Oriented Development,City of Saint Paul,0000003222A3,"University Avenue has significant property that is generally underutilized for effective transit oriented development.  Much of the land is near one of the six major nodes.  This project will create market viable redevelopment plans for five opportunity sites that include a housing element.  The project will complement the major investment transit study underway for the Central Corridor, and develop a model for station area planning that increases the density of land use.  Tasks include: establish a community participation process; identify potential opportunity sites; create baseline information including existing uses, relevant plans, community issues, and EIS data from the Central corridor study; select opportunity sites; and conduct market research.  The final outcome is a detailed land use, market, and environmental analysis and design concepts for five opportunity sites along the corridor.",Redevelopment plan,University & Dale TOD,N/A,Closed,," $	70,000.00 "," $	69,013.92 ",,University Ave. between Rice St and Raymond Ave. - St. Paul,St. Paul,Ramsey,14,65A,11/1/01,,12/31/04,12/31/05,,,,2/4/02,,,,,,2001,,01003,LCDA Pre-Development Historical Data,LCDA Pre-Development 
5821,242,09999,000,000,14802,SG2003-101,Union Brass/Smurfit Housing Development,City of Saint Paul,0000003222A3,"Funds will be used to study and develop a master plan for a 9-acre site on the city's north end, currently home to two industrial properties and several single family homes.  The project will include a new master plan that includes housing uses and possibly housing and commerical uses in two or three different scenarios.  Based on the results, there will be a marketing brochure, a market study to determine the mix of income/rent for the area and an appraisal for the current market value for the industrial properties.",Master plan,,N/A,Closed,," $	62,000.00 "," $	48,787.00 ",,"Between Lawson, Kent, Jessamine, Mackubin - St. Paul",St. Paul,Ramsey,14,65A,8/27/03,,6/30/04,6/30/05,,,,10/15/03,,,,,,2003,,01003,LCDA Pre-Development Historical Data,LCDA Pre-Development 
5821,241,09999,000,000,14388,SG2005-022,Llewellyn-West Side Flats,City of Saint Paul,0000003222A3,"Llewellyn Building/ West Side Flats is a city of St. Paul project that also includes a DEED grant. Located at 84 Wabasha Street South, the redevelopment proposes to relocate an existing business to Woodbury and demolish a building to allow for 178 units of ownership and rental housing in the West Side Flats area. Contaminants of concern are asbestos in the structure to be demolished, and soil contamination consisting of  arsenic, lead, mercury, polynuclear aromatic hydrocarbons and petroleum. TBRA funds will be used for asbestos abatement and soil remediation.",Mixed income housing & retail,West Side Flats,N/A,Closed,," $	213,705.00 "," $	213,705.00 ",,South Wabasha Street at Water Street - St. Paul,St. Paul,Ramsey,13,65B,1/12/05,,6/30/07,6/30/08,,,,4/18/05,,,,,,2004,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14463,SG2007-044,430 South Robert Street,City of Saint Paul,0000003222A3,"The applicant is requesting $27,495 in matching funds for soil remediation of a 0.3-acre site formerly used as a gas station. Contamination identified includes petroleum (DRO, GRO, benzene, ethyl benzene, xylene, and toluene) in the soil and groundwater. Expected benefits include a 3,648 square foot retail/office building. Funds are to be used for soil remediation.","Redevelopment into 3,648 square foot retail/office",,N/A,Closed,2007-185," $	27,400.00 "," $	24,301.00 ",,"430 South Robert Street, St. Paul",St. Paul,Ramsey,13,65B,6/27/07,,6/30/09,6/30/10,5/19/09,5/27/09,6/12/09,9/7/07,6/23/09,,,,,2007,07007427,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14464,SG2007-045,Danny Boy's Restaurant/UFPHC,City of Saint Paul,0000003222A3,"The applicant submitted a revised request of $57,700 for asbestos abatement prior to demolition and matching funds for soil remediation of a 1.4-acre site formerly used for commercial and residential purposes. Contamination identified includes ash fill with PAHs and metals currently below industrial soil reference values. Contamination is only a concern regarding off-site use or disposal of excess soil so only costs associated with proper soil disposal are eligible for earthwork expenses. Expected benefits include the development of a 32,588 square foot health clinic and adjacent structured parking with 102 parking stalls. Funds are to be used for pre-demolition abatement and contaminated soil disposal only. (Note, excavation, loading and hauling of soils are not eligible.)","32,588 square foot health clinic and adjacent structured parking with 102 parking stalls",,N/A,Closed,2007-185," $	57,700.00 "," $	57,700.00 ",,"1026 West 7th Street, St. Paul",St. Paul,Ramsey,14,65B,6/27/07,,6/30/09,,,,,9/7/07,,,,,,2007,07007343,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14465,SG2007-046,Hospital Linen,City of Saint Paul,0000003222A3,"The applicant is requesting $552,010 for asbestos and lead-based paint abatement prior to demolition, soil vapor mitigation and soil remediation of a 2.6-acre site formerly used as a commercial laundry facility. Contamination identified includes PAHs, metals (arsenic, lead and mercury), PCE, carbon tetrachloride and chloroform in the soil. Expected benefits include the development of 60 ownership residential units including townhomes, rowhouses (42 of which will be affordable at 80% AMI) and 10,000 square feet of commercial space. Funds are to be used for asbestos and lead-based paint abatement, soil vapor mitigation and soil remediation. (Note, demolition is not eligible.)","60 ownership residential units including townhomes, rowhouses (42 of which will be affordable at 80% AMI) and 10,000 square feet of commercial space",,N/A,Closed,2007-185," $	552,000.00 "," $	74,347.00 ",,"710-740 East 7th Street & 406-412 Bates Avenue, St. Paul",St. Paul,Ramsey,13,67B,6/27/07,,6/30/09,,,,,9/22/07,,,,,,2007,07007782,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14496,SG2008-136,Commercial Club,City of Saint Paul,0000003222A3,"The applicant is requesting $110,000 in TBRA funding for asbestos and lead-based paint abatement of a 3-story 24,000 sq. ft. vacant commercial building on a 1-acre site formerly used for residences and retail businesses. The existing building will be demolished. Expected benefits include the development of a new 10,000 sq. ft. restaurant and deli.

The TBRA recommendation is $96,000, to fully fund the eligible costs requested. Funding is to be used for asbestos abatement and lead-based paint abatement. (Removal of other regulated materials or solid waste is not eligible for grant funding.)","10,000 sq. ft. restaurant and deli",,N/A,Closed,2008-264," $	96,000.00 "," $	67,006.25 ",,"72 & 88 Cesar Chavez, St. Paul",St. Paul,Ramsey,13,65B,1/14/09,,12/31/10,,1/15/09,1/23/09,2/10/09,2/13/09,3/6/09,,,,,2008,09001799,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14498,SG2008-138,Mississippi Market,City of Saint Paul,0000003222A3,"The applicant is requesting $68,098 in TBRA funding and $67,948 in DEED funding for environmental investigation, soil remediation and soil vapor mitigation of a 1.23-acre site formerly part of the Koch-Mobile bulk petroleum storage facility. Although no tanks were known to have existed on the site, contaminated fill soils were found on the site. Expected benefits include the development of 13,345 sq. ft. natural foods retail store.

The TBRA recommendation is $68,000, the full amount of the TBRA request. Funds are to be used for environmental investigation and soil vapor mitigation. (Cleanup costs incurred prior to the grant award date are not eligible for grant funding.)","13,345 sq. ft. natural foods retail store.",,N/A,Closed,2008-264," $	68,000.00 "," $	14,302.25 ",,"Along W 7th St between Perlman Street and Thurston St (Block 8, Lot 1, Victoria Park), St. Paul",St. Paul,Ramsey,14,65B,1/14/09,,12/31/10,,1/15/09,1/23/09,3/23/09,3/30/09,3/30/09,,,,,2008,09002173,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14499,SG2008-139,Ramada Inn,City of Saint Paul,0000003222A3,"The applicant is requesting $630,000 in TBRA funding for environmental investigation, demolition, asbestos abatement and vermiculite abatement of a vacant 96-room hotel on a 2.5-acre site. Expected benefits include the development of 110 senior housing units.

The TBRA recommendation is $374,400, to fund the portion of the eligible request remaining based on the lowest abatement bid provided. Funds are to be used for environmental investigation, limited demolition of exterior block walls, asbestos abatement and vermiculite abatement. (Demolition costs not directly associated with asbestos or vermiculite abatement are considered a redevelopment cost and are not eligible for grant funding.)",110 senior housing units.,,N/A,Closed,2008-264," $	374,400.00 "," $	374,400.00 ",,"1880 Old Hudson Road, St. Paul",St. Paul,Ramsey,13,67B,1/14/09,,12/31/10,,1/15/09,1/23/09,6/19/09,6/23/09,6/25/09,,,,,2008,09004266,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14931,SG2010-059,Renaissance Box III,City of Saint Paul,0000003222A3,"The applicant requested $36,674 in supplemental TBRA funding and $85,177 from DEED for additional asbestos and lead-based paint abatement of a vacant 7-story commercial building and soil remediation on a 0.43-acre site formerly used as a shoe factory and warehouse. Expected benefits include the development of 63 new affordable rental units with approximately 5,000 square feet of new green space. The TBRA recommendation is $84,200 to fund the additional eligible contamination cleanup as rounded. Funding is to be used for additional asbestos and leadbased paint abatement of an existing building and additional soil remediation. (Cost associated with environmental investigation and RAP development, well monitoring and sampling, removal of old building foundations are not eligible for grant funding. Costs associated with bid preparation, geotechnical activities and contingency costs are also not eligible for grant funding.)",Affordable housing,Renaissance Box,N/A,Closed,2010-228," $	84,200.00 "," $	84,200.00 ",,"509 Sibley Street, Saint Paul",St. Paul,Ramsey,13,65B,7/14/10,,6/30/12,,7/15/10,8/26/10,10/22/10,10/25/10,10/25/10,,,,,2010,11005553,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,242,09999,000,000,14943,SG2010-130,Prior-University Avenue Redevelopment,City of Saint Paul,0000003222A3,"This area encompasses 31 parcels over 40 acres and has a mix of uses including commercial, retail, industrial, warehousing, non-profit training providers, and a church. Much of the site is underdeveloped and/or used for surface parking. There is a city street that traverses the Project Area and a rarely-used rail spur operating on public right of way, but the site will ultimately require additional internal roadways as well as substantial public and private investment for stormwater management, structured parking, open space and pedestrian infrastructure. Property owners are working to create a collaborative development plan for the Project Area and are seeking assistance to clarify options and alternatives for designing, locating, financing and managing these facilities. Funds are requested for a Stormwater Master Plan, including: diagnostic and feasibility study; technical design and connections to existing and new, structural and green infrastructure components; examination of policy and legal issues regarding system ownership, operation and maintenance. While the proposed study will focus on stormwater, the City intends that the resulting Master Plan will inform the development of other shared infrastructure, including new streets, open space, parking and pedestrian infrastructure projects, which would facilitate private development within the study area.",Stormwater master plan,,N/A,Closed,2010-402," $	47,000.00 "," $	25,921.90 ",,"NE corner of University Avenue, between Prior & Fairview in St. Paul",St. Paul,Ramsey,14,64A,12/8/10,,12/31/12,,9/19/11,9/26/11,12/8/11,3/30/11,1/9/12,,,,,2010,11002533,01003,LCDA Pre-Development Historical Data,LCDA Pre-Development 
5821,241,09999,000,000,14975,SG2010-163,Pioneer Endicott Building Phase I,City of Saint Paul,0000003222A3,"The grantee requested $661,145 in TBRA funding for asbestos abatement and lead-based paint abatement of the vacant 6-story Endicott building formerly used for commercial offices and for ground floor commercial spaces of three connected buildings (Endicott, Pioneer and Endicott on Robert).",Mixed income housing & retail,Pioneer Endicott,N/A,Closed,2011-19," $	661,100.00 "," $	661,100.00 ",,"350 Robert Street North, St. Paul",St. Paul,Ramsey,13,65B,1/26/11,,12/31/12,6/30/13,11/2/12,11/2/12,11/21/12,11/27/12,11/27/12,,,,,2010,11002543,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14999,SG2011-058,Fort Road Flats (fla PPL West 7th Housing),City of Saint Paul,0000003222A3,"TBRA funds will be used for environmental site investigation, hazardous material survey, asbestos abatement, storage tank removal and soil remediation on a 1.41-acre site that formerly included a gas station and single-family homes. Contaminants of concern include diesel-range organics (DRO), polynuclear aromatic hydrocarbons (PAHs) and metals in the soils, and methylene chloride in the soil vapors.",44 affordable apartments and underground parking,Fort Road Flats,N/A,Closed,2011-172," $	55,500.00 "," $	55,500.00 ",,2242 7th St W Saint Paul,St. Paul,Ramsey,14,64B,7/13/11,,6/30/14,,8/1/11,8/9/11,8/21/11,8/24/11,8/31/11,,,,,2011,11006412,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14733,SG2011-062,Schmidt Brewery Phase II - Brew House,City of Saint Paul,0000003222A3,"The applicant is requesting $670,802 in TBRA funding and $303,690 from Ramsey County for asbestos and lead-based paint abatements, soil remediation and soil vapor mitigation on approximately 9-acres of a 15-acre site that formerly included a lumber yard, brewery, gas stations and more recently an ethanol plant prior to being vacant. Contaminants of concern include volatile organic compounds (VOC), diesel-range organics (DRO), polynuclear aromatic hydrocarbons (PAHs) and metals in the soils, VOCs in soil vapors and asbestos and lead-based paint in the buildings.",130 affordable apartments,Schmidt Brewery,N/A,Closed,2011-172," $	343,200.00 "," $	343,200.00 ",,882 7th St W St Paul,St. Paul,Ramsey,14,65B,7/13/11,,6/30/14,,8/1/11,8/9/11,8/25/11,9/8/11,9/8/11,,,,,2011,11006600,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14736,SG2011-065,East 7th & Reaney,City of Saint Paul,0000003222A3,"TBRA funds will be used for Phase I and Phase II environmental site assessments and response action plan (RAP) development on a 6.8-acre site known to contain demolition materials and concrete and household debris. Contaminants of concern include buried asbestos-containing materials, diesel-range organics (DRO), lead naphthalene, and arsenic.",48 ownership townhouses (including 14 affordable); data center w/85 jobs & an urban farm,,N/A,Closed,2011-172," $	46,500.00 "," $	31,299.86 ",,E 7th St to Etna to Hazelwood to Reaney in Saint Paul,St. Paul,Ramsey,13,67A,7/13/11,,6/30/12,,8/1/11,8/9/11,10/17/11,11/1/11,11/8/11,,,,,2011,11007923,02125,TBRA Site Investigation Histroical Data,TBRA Site Investigation 
5821,242,09999,000,000,16017,SG2011-155,Ford Site I,City of Saint Paul,0000003222A3,"This project will assist the City in researching and drafting a zoning framework to implement the comprehensive and ambitious vision and goals for redevelopment of the Saint Paul Ford Site. Form-based codes and other alternative zoning approaches will be evaluated to identify the methodology that would best advance the vision of a redeveloped, mixed-use urban infill site; address economic, social and environmental sustainability with strong form that relates to the surrounding neighborhood; and explores performance standards that address energy use, stormwater, waste systems, natural communities and transportation. LCDA funds will be used to research and draft a zoning framework.",Zoning framework,,N/A,Closed,2011-347," $	100,000.00 "," $	94,491.67 ",,"Ford Parkway & Mississippi River Blvd, Saint Paul",St. Paul,Ramsey,14,64B,12/14/11,,12/31/13,,1/16/12,1/25/12,3/21/12,3/22/12,3/22/12,,,,,2011,12002562,01003,LCDA Pre-Development Historical Data,LCDA Pre-Development 
5821,243,09999,000,000,16024,SG2011-162,St. Alban's Park,City of Saint Paul,0000003222A3,"The project involves the acquisition and significant rehabilitation of this 1980s-built 74-unit apartment and townhome development in the Dayton's Bluff neighborhood of Saint Paul. 24 of the units benefit from a project-based Section 8 Housing Assistance Payment (HAP) contract. The project will have 21 one-bedroom, 34 two-bedroom, 6 three-bedroom and 6 four-bedroom units. All units will be affordable to households at 60% or less of AMI. Four of those units will be set aside and marketed to households experiencing long-term homelessness. Rents (including utilities) will range from $679 to $1,290. Local resources used to match the LHIA funds will be the $1,104,583 deferred debt the city is assuming. LHIA funds will be used for construction costs of the units.",74 unit rehabilitation,,N/A,Closed,2011-348," $	400,000.00 "," $	400,000.00 ",,"Selby Avenue, West of Dale in Saint Paul",St. Paul,Ramsey,14,65A,12/14/11,,12/31/14,,1/16/12,1/25/12,3/12/12,3/14/12,3/15/12,,,,,2011,12002160,01009,LHIA Historical Data,LHIA 
5821,241,09999,000,000,16038,SG2011-178,Chittenden & Eastman Building,City of Saint Paul,0000003222A3,"$128,000 in TBRA funding for additional hazardous materials assessment, asbestos and lead-based paint abatements of a seven-story building on a 1.08-acre site formerly used as a showroom, manufacturing and warehouse space for furniture businesses. The contaminants of concern include asbestos and lead-based paint within the building and leab-based paint on the exterior of the building. Expected benefits include the renovation of the building into 104 apartments, including six affordable units, with enclosed and surface parking spaced. Private investment is estimated to be approximately $16.4 million.","104 apartments, including six affordable units, with enclosed and surface parking spaces.",,N/A,Closed,2011-367," $	128,000.00 ", $	-   ,,"2410 University Ave, Saint Paul",St. Paul,Ramsey,14,64A,1/11/12,,12/31/14,,2/13/12,2/13/12,3/12/12,3/14/12,3/15/12,,,,,2011,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,16040,SG2011-180,Schmidt Brew House II,City of Saint Paul,0000003222A3,"$248,200 in supplemental TBRA funding and $303,690 from Ramsey County for asbestos and lead-based paint abatement. The contaminants of concern asbestos and lead-based paint in the buildings. Expected benefits include the renovation of the former Brew House and tower into 130 affordable apartments and demolitoin of a warehouse addition for surface parking. Private investment is estimated to be approximately $91 million.",130 affordable apartments,Schmidt Brewery,N/A,Closed,2011-367," $	248,200.00 "," $	248,200.00 ",,"882 West 7th Street, Saint Paul",St. Paul,Ramsey,14,65B,1/11/12,,12/31/14,,1/16/12,1/25/12,3/23/12,3/26/12,3/27/12,,,,,2011,12002564,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,16051,SG2011-191,Schmidt Brewery Phase 2,City of Saint Paul,0000003222A3,"The Schmidt Brewery site is a mixed-use redevelopment project. The focus of this request includes the Brew House. Phase 2 redevelopment is focused on the adaptive reuse of the Brew House/Tower (200,000 SF of gross building space) into 130 units of affordable rental housing, demolition of the 1975 warehouse to provide associated surface parking, and reopening of vacated Webster Street. In addition, there will be a significant amount of common space available. Common space may include green space, studio & performance space, work space, exercise rooms and club house. The site design will enhance bike and ped connections to West 7th Street, Randolph Avenue and the Mississippi River Regional park and trail system.",Multifamily housing,Schmidt Brewery,N/A,Closed,2012-126," $	412,521.00 "," $	412,521.00 ",,882 W 7th St,St. Paul,Ramsey,14,65B,4/25/12,,4/30/15,,7/17/12,7/17/12,8/7/12,8/9/12,8/10/12,,,,,2011,12006405,01007,TBRA-TOD Cleanup Historical Data,TOD Cleanup
5821,243,09999,000,000,16097,SG2012-121,Midway Pointe,City of Saint Paul,0000003222A3,"This project involves the new construction of a 49-unit independent senior building, which is part of the larger redevelopment complex for seniors that will also include three other facilities for memory care, skilled nursing and catered living. The building is adjacent to the Fairview Station on the Central Corridor Light Rail Transit line. This development will receive capital financing under the HUD 202 program, which will allow residents to pay only 30 percent of their income toward rent. All units will be affordable to households at 50% of Area Median Income.",50 affordable senior units,Midway Village,N/A,Closed,2012-358," $	100,000.00 "," $	100,000.00 ",,"University & Lynnhurst, St. Paul",St. Paul,Ramsey,14,64A,11/28/12,,12/31/15,,11/29/12,1/17/13,3/26/13,3/27/13,4/1/13,,,,,2012,13002406,01009,LHIA Historical Data,LHIA 
5821,241,09999,000,000,16108,SG2012-134,Rayette Lofts,City of Saint Paul,0000003222A3,"Rayette Lofts is an adaptive reuse and substantial rehabilitation of a historic, 145,600 square foot building. The Rayette building currently operates as a parking garage. Upon completion, Rayette Lofts will include 88 multifamily rental units and street level retail space. The project will also feature 2,700 square feet of retail across from the St. Paul Farmers' Market. This conversion from parking to high density, mixed-use space is in line with TOD principles and advances city goals for increased mixed-use development in targeted areas. The proposed project is within walking distance of several regional assets, including the St. Paul Central Business District, Union Station, Mears Park and future Saints ballpark.",Market rate housing,Rayette Lofts,N/A,Closed,2012-365," $	348,101.00 "," $	348,101.00 ",,261 5th St E St. Paul,St. Paul,Ramsey,13,65B,12/12/12,,12/31/15,,11/29/12,1/17/13,3/26/13,3/27/13,4/1/13,,,,,2012,13002413,01007,TBRA-TOD Cleanup Historical Data,TOD Cleanup
5821,241,09999,000,000,16168,SG2013-159,Custom House,City of Saint Paul,0000003222A3,"Expected benefits include the development of 200 market rate apartments, a 150-room hotel with 10,000 square foot restaurant, 94,500 square feet of office/flex space, 31,500 square feet of public space and enclosed parking","Market rate housing, hotel, retail & office",Great River Passage,N/A,Closed,2013-346," $	850,000.00 "," $	850,000.00 ",,"180 E Kellogg Blvd, Saint Paul",St. Paul,Ramsey,13,65B,1/22/14,,12/31/16,,1/2/14,2/18/14,4/3/14,4/18/14,4/21/14,,,,,2013,14003159,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,16170,SG2013-161,Western University Plaza (Old Home Plaza),City of Saint Paul,0000003222A3,"Expected benefits include the development of 58 affordable apartments, 5,033 square feet of commercial space and up to 7 affordable owner-occupied townhomes.",Affordable housing & commercial,Western University Plaza,N/A,Closed,2013-346," $	177,600.00 "," $	177,600.00 ",,"370 University Ave W, St. Paul",St. Paul,Ramsey,14,65A,1/22/14,,12/31/16,,1/2/14,2/18/14,4/2/14,4/18/14,4/21/14,,,,,2013,14003166,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14167A,SG000-125a,James J. Hill Building - I,City of Saint Paul,0000003222A3,"St. Paul seeks TBRA funding to remediate contaminants in the historic Lowertown Great Northern Railway office building at 281 E. Kellogg Blvd.  The downtown structure has been vacant about 30 years.  Bird excrement, asbestos and lead paint are being removed and disposed.  A portion of the cleanup has already been completed to prevent further deterioration of the building.  The redevelopment, consisting of about 50 condominiums, will have a community room, exercise facility, laundry room and storage lockers for the building's residents.  The building is U-shaped and occupies a half block including a central courtyard screened from the street.  The arched entrance and marble lined lobby will be restored.  Prices will range from under $140,000 to about $600,000.  The developers have a good faith commitment with St. Paul to make 20 percent of the units affordable to households at 115 percent of median income.",Office,James J. Hill Building,N/A,Closed,," $	534,000.00 "," $	534,000.00 ",,281 E. Kellogg Blvd. - St. Paul,St. Paul,Ramsey,13,65B,12/19/00,,12/31/03,,,,,2/26/01,,,,,,2000,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14167B,SG000-125b,James J. Hill Building - II,City of Saint Paul,0000003222A3,"St. Paul seeks additional TBRA funding to supplement a $534,000 grant in 2000 to remediate contaminants in the historic Lowertown Great Northern Railway office building at 281 E. Kellogg Blvd.  It was originally constructed in 1887/1888 as the office headquarters of what became known as the Great Northern Building. The downtown structure has been vacant since 1976.  James J. Hill managed his railroad empire from this building until his retirement in 1914.  Bird excrement, asbestos and lead paint are being removed and disposed under the initial grant.  Lead paint remediation is expected to cost $800,000 more than initially anticipated.  Projections for remediation plan preparation and abatement monitoring have risen, respectively, by $5,000 and $40,000.",,James J. Hill Building,N/A,Closed,," $	325,000.00 "," $	325,000.00 ",,281 E. Kellogg Blvd. - St. Paul,St. Paul,Ramsey,13,65B,12/19/01,,12/31/03,,,,,,,,,,,2001,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14171A,SG2001-061a,U.S. Bank Operations Center - I,City of Saint Paul,0000003222A3,"St. Paul seeks TBRA match of a DTED grant to remediate soil and water contamination associated with the former American Hoist and Derrick (Amhoist) property south of the Mississippi River between the river and Filmore St. on the west side of Robert St. and between Robert St. and an extention of Livingston St.  The site also includes the parcel adjacent to the south across Fillmore St.  This parcel is currently used for parking and the eastern half is paved.  Contamination is extensive.  Demolition debris is present in the upper 15 to 20 feet across the property.  Fill soils contain semi-volatile organic compounds (SVOCs), volatile organic compounds (VOCs) and metals above state standards at several locations outside the remaining building.  Elevated concentrations of metals and SVOCs were detected in deeper soils in the portion of the site nearest the river.  Diesel range organics (DRO) were detected in six of seven groundwater monitoring locations.  VOCs were detected from four of these wells.  The redevelopment includes three new structures.  A 150,000 square-foot office building, structured parking for 1150 vehicles, and a 200,000 square-foot commercial office structure.",Office,U.S. Bank Operations Center,N/A,Closed,," $	799,685.00 "," $	799,685.00 ",,63 South Robert St. - St. Paul,St. Paul,Ramsey,13,65B,6/27/01,,12/31/03,,,,,8/8/01,,,,,,2001,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14171B,SG2001-061b,U.S. Bank Operations Center - II,City of Saint Paul,0000003222A3,"St. Paul seeks TBRA match for a DTED grant to address unbudgeted expenses on its joint grants approved last spring for soil and groundwater remediation of the former American Hoist and Derrick (Amhoist) property.  The site is south of the Mississippi River between the river and Filmore St. on the west side of Robert St. to an extension of Livingston St.  The additional expenses were incurred to remediate a storm sewer utility corridor.  Amhoist, the party responsible for the contamination, filed for bankruptcy on 1991.  U.S. Bank has a development agreement with St. Paul contingent upon its efforts to obtain public assistance with the cleanup costs.",Office,U.S. Bank Operations Center,N/A,Closed,," $	39,259.00 "," $	39,259.00 ",,63 South Robert St. - St. Paul,St. Paul,Ramsey,13,65B,6/26/02,,12/31/03,,,,,4/9/03,,,,,,2002,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14124,SG1997-100,Specialty Manufacturing Co.,City of Saint Paul,0000003222A3,"The vacant building on this site was constructed in about 1919 and is on the National Historic Register.  Lead paint and asbestos are common throughout the building.   Roof leaks and broken windows have allowed water infiltration and consequent warping tile and peeling, flaking paint.  Despite its location close to the highly traveled University Avenue corridor, the building has been vacant since 1991 due to the high costs of remediation and restoration.  After asbestos and lead paint remediation, the current owner intends to fully restore the original structure.  Then office, small goods manufacturing, storage or similar uses will be designed and leased.  Parking for 114 cars will meet requirements outside.  If adjoining parking can be secured, the proportion of office space will be increased.",,,N/A,Closed,," $	493,000.00 "," $	492,990.00 ",,2356 University Ave. West - St. Paul,St. Paul,Ramsey,14,64A,6/26/97,,,,,,,8/18/97,,,,,,1997,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14131,SG1998-071,Rivercentre Arena,City of Saint Paul,0000003222A3,"The city will use TBRA funds to address asbestos issues in the Civic Center prior to its demolition to make way for the new $130 million Rivercentre Arena. The existing arena was completed in 1973, and asbestos-containing materials were applied as ceiling texture, insulation, floor tile, and associated mastic prior to any regulations prohibiting their use.  The adjacent convention center and the Roy Wilkins Auditorium will complement the new arena. The new arena will accommodate the new Minnesota Wild National Hockey League team and numerous other shows and events. While, as a public-owned facility, the arena will remain tax-exempt, the loan from the state specifies that payments in lieu of taxes will begin at $2.5 million per year in 2000 and escalate by the end of the 25-year lease to over $6 million.  These payments will be used primarily to service the debt issued by the city for project financing.",Civic,,N/A,Closed,," $	975,082.00 "," $	975,082.00 ",,143 West 4th Street - St. Paul,St. Paul,Ramsey,13,65B,6/25/98,,,,,,,9/2/98,,,,,,1998,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,243,09999,000,000,14225,SG1999-125,Houses to Homes,City of Saint Paul,0000003222A3,"Fund value gap financing, $15,000 per unit, to be used for the production and rehabilitation of fifty owner-occupied single-family and duplex housing units throughout the city designed in keeping with the character of the neighborhood in which they are located. This project is a collaborative effort between the City of St. Paul and nine community development corporations to increase the supply of safe, decent and affordable housing. Ten percent of the units (5) will be sold to households between 30 and 50 percent of median income; sixty percent of the units (30) will be sold to households between 50 and 80 percent of median income; and 30 percent of the units (15) will be sold to households between 80 and 115 percent of median income.",Rehabilitation of up to 50 affordable single family housing units,,N/A,Closed,," $	260,000.00 "," $	260,000.00 ",,"850 Margaret, 237 Maria; 531 Van Buren, 775 LaFond; 411 Sherburne; 175 Atwater; 84 Winnipeg; 85 Litchfield; see more",St. Paul,Ramsey,14,65A,8/25/99,,12/31/99,,,,,11/29/99,,,,,,1999,,01009,LHIA Historical Data,LHIA 
5821,241,09999,000,000,14147,SG1999-168,720 Payne Avenue,City of Saint Paul,0000003222A3,"Remove asbestos, lead paint, mercury, PCBs and other hazardous materials in the former Hamm Brewing Company administration building.  The building was constructed in 1936, and a south wing was added in 1957.  The entire building has been vacant for 21 years. Once contaminants are removed, the building will be renovated.  Leases are anticipated with Ramsey County Probation and the Wilder Foundation.",Redevelopment for government and philanthropic offices,Hamm's Brewery,N/A,Closed,," $	405,680.00 "," $	396,878.00 ",,720 Payne Ave. - St. Paul,St. Paul,Ramsey,13,67B,12/15/99,,12/31/00,,,,,2/14/00,,,,,,1999,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
