Account,Fund,Dept,PROGRAMClass,Class,ProjectNumber,Subgrant,ProjectName,Grantee,Vendor ID,DESCRIPTION,ProjectSummary,MasterProject,Theme,GrantStatus,BusinessItem,Grant Amount,Appropriation commited amount,Match amount,Address,City,County,CountilDistrict,Legislative District,DateAwarded,POSC,ExpirationDate,AmendedExpDate,ContractLegal,ContractSent,ContractReceived,ContractExecuted,ExecConstractSent,FederalFY,StateFY,ClaimDueDate,YearAvailReissue,YearFunded,PONumber,FO_ID,FundingOpportunity,ProgramArea
5821,243,09999,000,000,14708,SG2007-129,Alliance Scattered Site Rehabilitation,City of Minneapolis,0000003061A1,"As part of a comprehensive capital campaign to stabilize properties, the city is working with Alliance Housing Inc. to renovate 8 of 13 scattered site properties: 7 duplexes, and one 8-plex which house 10 families and 18 singles. All buildings are about 100 years old. Rents have been kept at about 30% below market. Stabilizing these properties will guarantee the continued use for another 20-30 years. Completing the necessary improvements will help maintain affordability by reducing maintenance and energy costs. The proposed development will have 15 efficiency, 3 one-bedroom, 5 two-bedroom, and 5 three-bedroom units. All of the efficiency and one-bedroom units will be affordable to households at 30% of the area median income ($23,550 for a family of four); the two- and three-bedroom units will be affordable to households at 50 percent of the area median income ($39,250 for a family of four). Rents (including utilities) will range from $290 to $720.",Rehabilitation of scattered site multifamily housing,,N/A,Closed,2007-343," $	193,000.00 "," $	193,000.00 ",,"Scattered site - map as Mpls City Hall @ 350 S 5th St, Minneapolis",Minneapolis,Hennepin,7,59B,12/12/07,,12/31/09,12/31/10,9/8/09,9/24/09,10/19/09,11/17/08,10/23/09,,,,,2007,08008988,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14273,SG2004-074,Lowell School Site,City of Minneapolis,0000003061A1,"Funds are being recommended to assist the nonprofit developer PPL with affordability and value gap to help homebuyers purchase 14 new homes to be built in the North Minneapolis Jordan neighborhood on the two-acre parcel that was once the site of the now-demolished Lowell Elementary School.  The site will have 15 lots, 14 of which will be home sites, and one that is to be saved for a future tot-lot or park.",Construction of 14 affordable single family housing units,,N/A,Closed,," $	100,000.00 "," $	100,000.00 ",,1900 Willow Ave. North and Logan Ave. north - Minneapolis,Minneapolis,Hennepin,7,59B,5/12/04,,6/30/06,,,,,12/28/04,,,,,,2004,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14010,SG1996-057,Boulevard Gardens,City of Minnetonka,0000020972A1,"Boulevard Gardens creates a new neighborhood that incorporates affordable and lifecycle housing in an attractive, livable environment.  It also provides the services, jobs, transit connections and neighborhood amenities that will ensure its continued vitality and linkages to the larger community.  Boulevard Gardens creates a gateway to the community and fulfills a commitment for a planned mixed-use development.  The project will develop 400 housing units, including Hollman family housing units; retail; parks and community spaces adjacent to a regional transit center. This grant will fund pedestrian linkages within the development and to the transit station, renovate a neighborhood park, and develop a community plaza and pavilion.",Create a new neighborhood incorporating affordable and lifecycle housing,,N/A,Closed,," $	770,000.00 "," $	770,000.00 ",,NW quadrant Cty Rd. 73 & I-394 - Minnetonka,Minnetonka,Hennepin,3,44B,4/1/96,,,,,,,1/30/97,,,,,,1996,07001732,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14202,SG1996-073,Minnetonka Mills Townhomes,City of Minnetonka,0000020972A1,"Funds will help acquire land and construct eight two-story townhouse buildings containing 36 units offering two-, three- and four-bedroom units and targeted for larger families. All units will be affordable to households earning 50 to 60 percent of median income; five of the units will be assisted through the MHOP/Hollman program. Total anticipated development cost is approximately $4.1 million.",Construction of 36 affordable rental townhome housing units,,N/A,Closed,," $	100,000.00 "," $	100,000.00 ",,3812 Hopkins Crossroad - Minnetonka,Minnetonka,Hennepin,3,44B,6/13/96,,,,,,,12/2/96,,,,,,1996,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14203,SG1996-074,Boulevard Gardens (fka Crown Ridge),City of Minnetonka,0000020972A1,"Assist with acquisition of land and construction of a three-story, 64-unit elevator apartment building with underground parking. Forty-three of the units will be affordable: 14 units at 50 percent of area median income; 23 units at 60 percent of area median income; and six Hollman family public housing units.",Construction of a 64 rental housing units (43 affordable),,N/A,Closed,," $	100,000.00 "," $	100,000.00 ",,Hopkins Crossroad and I-394 - Minnetonka,Minnetonka,Hennepin,3,44B,6/13/96,,,,,,,12/4/96,,,,,,1996,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14217,SG1999-012,Archer Heights,City of Minnetonka,0000020972A1,"Help acquire, rehabilitate and expand a 172-unit affordable rental development, completing the work in three phases.  Archer Heights Minnetonka has long been providing homes for singles, families and seniors, of which 90 units have been available under project-based Section 8.  With the proposed rehabilitation and the addition of 32 family style townhomes, Archer Heights Minnetonka will provide 204 units of economically integrated housing, of which 90 will be affordable under the Section 8 Program and the remaining 114 units affordable at rents from 40 percent to 55 percent of median income.",Rehabilitate 90 existing multifamily affordable rental housing units and add 32 townhomes,,N/A,Closed,," $	100,000.00 "," $	100,000.00 ",,"South Highway 101, Minnetonka - Minnetonka",Minnetonka,Hennepin,3,48A,12/3/98,,,,,,,5/24/99,,,,,,1998,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14220,SG1999-119,Ridgebury,City of Minnetonka,0000020972A1,"Help create a mixed income back-to-back townhome development providing homeownership opportunities for a wide range of household incomes.  The entire project includes the construction of 163 units (40 condos, 12 duplexes and 111 townhomes). The affordable component of the project will add 56 affordable two-bedroom townhomes.","Construction of 163 townhome rental housing units, 56 affordable",,N/A,Closed,," $	100,000.00 "," $	100,000.00 ",,North of I-394 at Hopkins Crossroad - Minnetonka,Minnetonka,Hennepin,3,44B,8/25/99,,11/30/99,,,,,11/19/99,,,,,,1999,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14258,SG2002-067,West Hennepin Affordable Housing Land Trust - I,City of Minnetonka,0000020972A1,This project is for the acquisition and resale of seven properties.  The Land Trust will purchase existing homes and resell to households at 60-80 percent of area median income.  The land will be part of the Land Trust and leased to homeowners through a 99-year renewable ground lease.  The funds awarded will partially cover the cost of the land and the closing and holding costs per property.  The City of Minnetonka is committed to covering the balance.,Rehabilitation of 7 affordable land trust single family housing units,WHALT,N/A,Closed,," $	100,000.00 "," $	100,000.00 ",,"4917 Baker Rd, 16400 Mtka Blvd, 10024 Cedar Lk Rd; 11303 Royzelle Ln; 4236 Cty Rd 101",Minnetonka,Hennepin,3,44B,5/22/02,,12/31/03,,,,,7/16/02,,,,,,2002,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14266,SG2003-049,West Hennepin Affordable Housing Land Trust - II,City of Minnetonka,0000020972A1,Acquisition and rehab for resale of up to 10 existing homes,Rehabilitation of 10 affordable land trust single family housing units,WHALT,N/A,Closed,," $	150,000.00 "," $	150,000.00 ",,"See comments for addresses, districts and cost breakdown",Minnetonka,Hennepin,3,44B,5/14/03,,12/31/04,12/31/05,,,,7/22/03,,,,,,2003,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14287,SG2005-044,Housing Rehabilitation Incentive Program/Homes Within Reach,City of Minnetonka,0000020972A1,"Funds are being sought by the West Hennepin Affordable Housing Land Trust (WHAHLT), also known as Homes Within Reach (HWR), to provide gap dollars that will assist it in making units affordable to low- and moderate-income homebuyers in suburban Hennepin County communities.  WHAHLT indicates that units may be purchased to be resold to qualifying families in any of the following cities in western Hennepin County, Eden Prairie, Golden Valley, Hopkins, Minnetonka, St. Louis Park, and Wayzata.  MHFA and the Council are proposing to contribute enough gap assistance to help WHAHLT purchase, rehabilitate and resell six homes.  The City of Minnetonka has committed to contributing $200,000 to the original proposal, the City of Wayzata is contributing $100,000, and other smaller contributions have been made by other parties.

WHAHLT will purchase homes for $190,000-$210,000, do minor rehabilitation work, and sell them to households with incomes between 60 and 80 percent of area median income ($46,200 to $61,600 for a family of four).  WHAHLT will enter into a ground lease agreement with the buyers so that, as owners of the land on which the home is built, the land trust will retain ownership and the ability to keep constant the land portion of the properties' value if resale to a future buyer occurs.

Since 2002, the Council has awarded $333,000 in LHIA funds to assist the affordable homeownership efforts of WHAHLT in west Hennepin County communities.  To date, land trust housing purchases have been completed in Minnetonka and Eden Prairie.",Rehabilitation of 6 affordable single family housing units,Housing Rehabilitation Incentive Program,N/A,Closed,," $	175,000.00 "," $	175,000.00 ",,To be determined - Minnetonka,Minnetonka,Hennepin,3,44B,5/25/05,,6/30/07,,,,,8/1/05,,,,,,2005,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14703,SG2007-124,Homes Within Reach,City of Minnetonka,0000020972A1,"Funds are for land acquisition, holding costs and rehabilitation expenses related to the acquisition and rehabilitation of new and existing homes in western Hennepin County suburbs, which will become part of the West Hennepin Affordable Housing Land Trust (WHALT). Communities to be served by this program include Edina, Eden Prairie, Minnetonka, Maple Grove, Richfield, St. Louis Park and Wayzata. The land trust units will be sold to homebuyers at 50%-80% of area median income.",Rehabilitation of an indeterminate number of single family affordable housing units,Homes Within Reach,N/A,Closed,," $	150,000.00 "," $	150,000.00 ",,See comments - scattered sites,Minnetonka,Hennepin,3,44B,12/12/07,,12/31/09,,,,,4/4/08,,,,,,2007,08002774,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14275,SG2004-076,West Hennepin Affordable Housing Land Trust-III,City of Minnetonka,0000020972A1,"Funds are being sought by the West Hennepin Affordable Housing Land Trust (WHAHLT) to provide gap dollars that will assist it in making units affordable to low- and moderate-income homebuyers in suburban Hennepin County communities.  WHAHLT indicates that units may be purchased to be resold to qualifying families in any of the following cities in Hennepin County:Eden Prairie, Golden Valley, Minnetonka, Richfield, St. Louis Park, Wayzata, Orono, New Hope, Shorewood and Tonka Bay.  Because Tonka Bay is not currently a participant in the LCA Local Housing Incentives Program, WHAHLT will be informed that LCA funds may not be used in that community at this time.",Rehabilitation of an indeterminate number of affordable land trust single family housing units,WHALT,N/A,Closed,," $	83,000.00 "," $	83,000.00 ",,"16213 Tonkaway Rd, 2638 Cedar Crest Rd E, 12808 Linde Ln; 16804 Mkta Blvd",Minnetonka,Hennepin,3,44B,5/12/04,,6/30/06,,,,,8/18/04,,,,,,2004,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14212,SG1998-086,Bass Lake Townhomes,City of New Hope,0000020977A2,"Assist with acquisition and rehabilitation of 14 apartment units and construction of 20 townhomes. Seven existing four-plexes will be converted into 14 four-bedroom units; the new townhomes will have 20 three-bedroom units. All units will have attached garages. Seven of the units will be affordable to families at 50 percent of median income, 15 units will be affordable at 43 percent of median and 12 units will serve families at 30 percent or less of median income (Hollman units).  The units offering two-, three-, and four-bedroom options are targeted for large families.","Rehabilitation of 14 multifamily rental housing units and construction of 20 townhomes, 34 affordable",,N/A,Closed,," $	200,000.00 "," $	200,000.00 ",,7300 Bass Lake Road - New Hope,New Hope,Hennepin,6,45A,6/25/98,,,,,,,10/9/98,,,,,,1998,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14281,SG2004-114,Boone Avenue Condominiums,City of New Hope,0000020977A2,"Housing gap financing is being sought to assist with the costs of 20 units that will be a part of the 41- unit Boone Avenue Condominiums in New Hope being developed by Project for Pride in Living at 5501 Boone Avenue North.  This gap financing will assist in funding some of the costs of this in-fill development for alleviating poor soil conditions requiring a unique foundation system.  The City of New Hope is also contributing $650,000 in tax increment financing so when completed, the development will have at least 20 units affordable at less than 80% of area median income ($61,360 for a family of four), nine of which will be affordable at less than 60% of area median income ($46,020 for the same family of four.)  At 19 units per acre, the four-story building with underground parking will be close to public transit, schools, employment opportunities and shopping.  The 20 affordable units will remain so through long-term deed restrictions on the property.","In-fill development of 20 ownership units, 9 affordable",,N/A,Closed,," $	125,000.00 "," $	125,000.00 ",,5501 Boone Avenue North - New Hope,New Hope,Hennepin,6,45A,11/10/04,,12/31/06,,,,,12/1/06,,,,,,2004,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14256,SG2002-065,Home Rehabilitation Incentive Program,City of North St. Paul,0000020980A2,"This grant will administer a rehab incentive program in the City of North St. Paul.  This model is based on the successful (rehab incentive) program currently administered by GMMHC out of its Housing Resource Center.  The program provides a cash rebate to homeowners who complete home improvement projects.  This rebate is part of the rehabilitation work and is not a cash payment to the homeowner.  The rebate is calculated as a percentage of the improvement work--15 percent for homeowners at or below 50% of median income, 12 percent  for those at or below 80 percent, and 10 percent for those with an income between 80 and 115% of median income. The maximum rebate is $3,000. This program is expected to generate approximately $340,000 in home rehabilitation.  Approximately 27 household are expected to be served.",Rehabilitation of up to 27 single family affordable housing units,,N/A,Closed,," $	25,000.00 "," $	25,000.00 ",,City of North St. Paul - North St. Paul,North St. Paul,Ramsey,11,43B,5/22/02,,12/31/03,,,,,7/18/02,,,,,,2002,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14267,SG2003-050,Two Rivers Community Land Trust I - Oakdale Villa,City of Oakdale,0000020981A1,New construction of 3 single family homes on former city-owned property,Construction of 3 affordable land trust single family housing units,Two Rivers,N/A,Closed,," $	42,000.00 "," $	42,000.00 ",,6279 50th Street North - Oakdale,Oakdale,Washington,11,43B,5/14/03,,12/31/04,,,,,7/28/03,,,,,,2003,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14286,SG2005-043,Two Rivers Community Land Trust - III,City of Oakdale,0000020981A1,"The Two Rivers Community Land Trust (CLT) is seeking funding to provide value and affordability gap assistance to acquire, rehabilitate and sell up to six single-family homes in Bayport, Cottage Grove, Lakeland, Newport, Oakdale, St. Paul Park and Stillwater to families with incomes at 60 to 80 percent of area median income ($46,200 to $61,600 for a family of four).  Because Lakeland is not currently a participant in the LCA Local Housing Incentives Program, funds may not be used in that community, and the CLT will be asked to agree to this. The Council and MHFA will contribute a total of $195,000, matching a $150,000 contribution from the city of Oakdale and as much as $300,000 from Washington County HOME and CDBG funds to enable the CLT to buy up to six homes.  The homes will be sold for their improved appraised value minus the land value, thus making them affordable to low- and moderate-income families.  The CLT will own the land, the family will own the home.  In its past programs, the CLT has allowed the original CLT home buyer to keep 25 percent of the increased value of the home, not including the value of the land, plus their original purchase amount upon resale to another CLT qualified family. The affordable homeownership efforts of the Two Rivers CLT have been assisted previously through a LHIA grant in the amount of $150,000 in 2003.",Rehabilitation of up to 6 single family affordable land trust housing units,Two Rivers,N/A,Closed,," $	150,000.00 "," $	150,000.00 ",,See Comments for addresses and districts,Oakdale,Washington,11,43B,5/25/05,,6/30/07,6/30/08,,,,7/11/05,,,,,,2005,05008299,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14294,SG2006-069,Two Rivers Land Trust Multi-Community Ownership Housing Program,City of Oakdale,0000020981A1,"The Two Rivers Community Land Trust is seeking funding to provide value and affordability gap assistance to acquire, rehabilitate and sell up to four single-family homes in Bayport, Cottage Grove, Newport, Oakdale, St. Paul Park and Stillwater to families with incomes at 60 to 80 percent of area median income. The Council and MHFA will contribute a total of $175,000, matching approximately $225,000 from Washington County HOME and CDBG funds to enable the CLT to buy up to four homes.  The homes will be sold for their improved appraised value minus the land value, thus making them affordable to low- and moderate-income families.  The CLT will own the land; the family will own the home.  In its past programs, the CLT has allowed the original CLT home buyer to keep 25 percent of the increased value of the home, not including the value of the land, upon resale to another CLT qualified family. The Two Rivers CLT has received three previous LHIA grants-- $42,000 in 2003, $100,000 in 2004, and $150,000 in 2005, which assisted in the acquisition, rehabilitation and resale of 13 affordable ownership units.",Rehabilitation of up to 4 single family land trust housing units,Two Rivers,N/A,Closed,," $	100,000.00 "," $	100,000.00 ",,See comments for addresses and districts,Oakdale,Washington,11,43B,5/24/06,,6/30/08,6/30/09,,,,6/17/06,,,,,,2006,06005200-1,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14298,SG2006-156,Tanner's Lake Housing Rehabilitation Loan Program fka Tanner's Lake Neighborhood),City of Oakdale,0000020981A1,"Grant funds will be used to implement a home rehabilitation program for modest, workforce homes in the city of Oakdale's oldest neighborhood--Tanner's Lake Neighborhood. The city recently completed an extensive neighborhood housing assessment which catalogued the housing maintenance needs for approximately 275 homes.  The program will use the grant funds to assist with the rehabilitation of up to 15 homes. The program leverages public loans with homeowner funds and private-sector contractor discounts.  All funding from this program will be utilized to preserve the existing housing stock which will prevent the kind of structural decay that can lead to blighted neighborhoods and eventual demolition.  Families with incomes below 50% of area median income will receive a deferred loan, families between 51% to 80% of area median income will receive a dollar-for-dollar match deferred loan, and families with incomes 80%-115% of area median income will receive a 4% home improvement loan.  The maximum loan amount will be $15,000 per home.  The city is partnering with the Center for Energy and Environment (CEE), who will provide a rehabilitation counseling session to educate homeowners on the condition of their home, and advise the homeowners on what projects are needed to maintain the home's structural integrity.",Rehabilitate up to 15 affordable single family housing units,,N/A,Closed,," $	50,000.00 "," $	37,914.00 ",,"1584 Hadley Avenue N, Oakdale, MN 55128",Oakdale,Washington,11,43B,12/13/06,,12/31/08,12/31/09,,,,2/9/07,,,,,,2006,07001480,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14702,SG2007-123,Red Oak Preserve,City of Oakdale,0000020981A1,"Funds will assist the Washington County HRA who is partnering with the Two Rivers Community Land Trust in building 5 single-family, owner-occupied homes in Red Oak Preserve, which is a redevelopment of a former manufactured home park known as Whispering Oaks. This is a new 126-unit planned unit development in the city of Oakdale. The land trust units will be sold to homebuyers at 60%-80% of area median income. Development partners include the Washington County HRA, Shelter Corporation LSA Design, Ryland Construction and Habitat for Humanity.

The redevelopment of this site makes efficient use of the land by increasing housing density, preserving wetlands and mature white oak trees. The site also preserves three acres of park land and trails, and provides linkage to the city's existing bike trail system.",Construction of 5 affordable single family land trust ownership housing units,,N/A,Closed,," $	100,000.00 "," $	100,000.00 ",,4859 & 4843 & 4851 & 4867 Hamlet in Oakdale;,Oakdale,Washington,11,43B,12/12/07,,12/31/09,,,,,3/24/08,,,,,,2007,08002554,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14711,SG2008-071,"Two Rivers Community Land Trust (for the Cities of Cottage Grove, Forest Lake, Newport, Oakdale, and St. Paul Park)",City of Oakdale,0000020981A1,"The Two Rivers Community Land Trust (CLT) is seeking funding to provide value and affordability gap assistance to acquire, rehabilitate and sell up to nine previously foreclosed single-family homes in Cottage Grove,  Forest Lake, Newport, Oakdale, and St. Paul Park to families with incomes at 60 to 80 percent of area median income.  The Council and Minnesota Housing will contribute a total of $450,000, matched by approximately $346,000 from Washington County funds, plus an additional $90,000 in local funds to enable the CLT to buy up to nine homes. The homes will be sold for their improved appraised value minus the land value, thus making them affordable to low- and moderate-income families.  The CLT will own the land, the family will own the home.  In its past programs, the CLT has allowed the original CLT home buyer to keep 25 percent of the increased value of the home, not including the value of the land, upon resale to another CLT qualified family. The affordable homeownership efforts of the Two Rivers CLT have been assisted previously through four LHIA grants totaling $392,000 ($42,000 in 2003, $100,000 in 2004, $150,000 in 2005, and $100,000 in 2006) which assisted in the acquisition, rehabilitation and resale of 17 affordable ownership units.",Rehabilitation of up to 9 single family affordable land trust housing units,Two Rivers,N/A,Closed,2008-111," $	200,000.00 "," $	200,000.00 ",,"See comments for addresses, districts and cost breakdown",Oakdale,Washington,11,43B,6/11/08,,6/30/10,6/30/13,4/29/11,5/25/11,6/16/11,8/26/08,6/23/11,,,,,2008,08006635,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14715,SG2008-123,Granada Lake Townhomes,City of Oakdale,0000020981A1,"The project involves the acquisition and rehabilitation of a 68-unit townhome development in Oakdale.  All of the units are currently available as market-rate rentals, although over 30% of the units are leased to Section 8 voucher holders.  Funding this project provides a unique opportunity to acquire existing market rate units and after rehabilitation put them back on the market, and keep them on the market, as affordable housing opportunities. The entire project consists of 68 three-bedroom units, fifty-seven (57) of which will be available to households at 50% or less of area median income ($40,450 for a family of four). Four of those units will be set aside and marketed to households experiencing long-term homelessness.  Eleven (11) of the units will remain market rate.  Rents (including utilities) for the 57 units will be $1,051.  Local resources used to match the LHIA funds will be a $500,000 Washington County grant dedicated to this project.  LHIA funds will be used for costs associated with acquisition or rehabilitation of the 57 affordable housing units.","Rehabilitation of 68 townhome housing units, 57 affordable",,N/A,Closed,2008-265," $	300,000.00 "," $	200,000.00 ",,"3829-3868 Granada Lane & 3840-3915 Granada Way N, Oakdale",Oakdale,Washington,11,43B,12/10/08,,12/31/10,,12/16/08,1/23/09,2/13/09,2/24/09,3/6/09,,,,,2008,09001797,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14274,SG2004-075,Two Rivers Community Land Trust-II,City of Oakdale,0000020981A1,"The Two Rivers Community Land Trust (CLT) is seeking funding to provide value and affordability gap assistance to acquire, rehabilitate and sell up to four single-family homes in Oakdale and perhaps other Washington County cities to families with incomes as low as 60 percent of area median income. The Council and MHFAwill contribute $100,000 each matching a $100,000 contribution from the city of Oakdale and as much as $125,000 from Washington County HOME and CDBG funds to enable the CLT to buy up to four homes that will be sold for their improved appraised value munus the land value, thus making them affordable to low-and-moderate income families.  The CLT will own the land, the family will own the home.  In its past programs, the CLT has allowed the original homebuyer, through tge CLT, to keep 25% of the increased value of the home, not including the value of the land, plus their original purchase amount upon resale to another qualified family. The CLT will be reminded that LHIA funds may only be used in communities that are participants in the LCA Local Housing Incentives program.",Rehabilitation of up to 4 single family land trust housing units,Two Rivers,N/A,Closed,," $	100,000.00 "," $	100,000.00 ",,See comments for addresses and districts,Oakdale,Washington,11,43B,5/12/04,,6/30/06,,,,,8/18/04,,,,,,2004,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14235,SG2000-037,Navarre Affordable Housing Ownership Program,City of Orono,0000020982A2,"Provide gap financing to enable the city to assist three to five households with the purchase of new construction townhomes. The city will provide a dollar for dollar match of the MHIG awards through the use of CDBG funds it is seeking through Hennepin County.  The city will provide zero percent, 30-year deferred loans to help first-time homebuyer families purchase units.  The program is targeted to households with incomes between 70 percent and 80 percent of median income.",Rehabilitation of 3-5 affordable single family housing units,,N/A,Closed,," $	32,000.00 "," $	23,600.00 ",,East of Blaine Ave on Livingston Ave. - Orono,Orono,Hennepin,3,33B,5/24/00,,12/31/01,,,,,6/22/00,,,,,,2000,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14209,SG1997-096,Shenandoah Woods,City of Plymouth,0000020984A1,"Assist with construction of 64 rental apartments in a three-story elevator building.  This is a mixed-income development with a mixture of one-, two-, and three-bedroom units affordable at varying income levels.  The site is adjacent to a park and wetlands area.  The owner is partnering with Interfaith Outreach & Community Partners, a long-time family and community service provider, to provide social services and community building programs onsite.  Plans are for the entire development to provide 10 percent Hollman units; an additional 22 units affordable at 50 percent of median income; 22 at 60 percent of median income, and the balance of units at market rate.","Construction of 64 mixed-rate rental housing units, 44 affordable",,N/A,Closed,," $	225,000.00 "," $	225,000.00 ",,2205 Shenandoah Lane - Plymouth,Plymouth,Hennepin,1,44B,5/22/97,,,,,,,12/11/97,,,,,,1997,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14226,SG1999-126,Plymouth HRA (fka Tiburon Cluster Homes Rehab),City of Plymouth,0000020984A1,"Fund a rehabilitation program in an existing affordable housing development. The HRA intends to rehabilitate five units, three of which have significant structural problems.  The remaining two have yet to be identified. The rehabilitation funding will be targeted for households at approximately 60 percent of area median income. (Total award reduced to $45,000 as part of a September 2002 grant amendment.)",Rehabilitation of 5 affordable cluster home housing units,,N/A,Closed,," $	45,000.00 "," $	43,933.00 ",,Tiburon cluster homes Development - Plymouth,Plymouth,Hennepin,1,46A,10/13/99,,12/31/02,,,,,11/30/99,,,,,,1999,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14240,SG2001-049,Stone Creek Village,City of Plymouth,0000020984A1,Provide gap funding to assist with construction of a 140-unit mixed-income apartment development involving two three-story buildings with underground parking.  The City of Plymouth is providing significant assistance to this proposed development both in the form of financial contributions and in flexible application of its local official controls to permit greater development density and reduce parking requirements.  Stone Creek Village will consist of 98 two-bedroom and 42 three-bedroom units.  Thirty-two of the units will be affordable to households at 50 percent of median income or less.  The balance will be rented at market rate rents.  The development will include 14 Hollman units.  Section 8 Project Based Rental Assistance will be available to three additional units.  All 17 of these units will be affordable to households at or below 30 percent of median income.,"Construction of 140 rental housing units, 32 affordable",,N/A,Closed,," $	200,000.00 "," $	200,000.00 ",,Medicine Lake Road north of Hwy 55 - Plymouth,Plymouth,Hennepin,1,46A,5/23/01,,12/31/02,,,,,9/17/01,,,,,,2001,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14937,SG2010-124,West View Estates,City of Plymouth,0000020984A1,"The project involves the new construction of a 67-unit, four-story elevator building with underground parking. The approximately 3.56 acre site is located northwest of County Road 47 and Vicksburg in the city of Plymouth. The site, currently a largely vacant lot with a single family home to be demolished, is surrounded by single-family homes. The project will help meet the demands in the city for work force family housing. The project will have 3 one-bedroom, 38 two-bedroom, and 26 three-bedroom units. All of the units will be affordable to households at 50 percent of the area median income ($42,000 for a family of four). Rents (including utilities) will range from $786 to $1,090.  Local resources used to match the LHIA funds will be $600,000 in city funds that have been dedicated to this project. LHIA funds will be used for eligible construction costs of the units.",Construction of 67 affordable rental housing units,,N/A,Closed,2010-392," $	300,000.00 "," $	300,000.00 ",,"15920 County Road 47, Plymouth",Plymouth,Hennepin,1,44A,12/8/10,,12/31/12,,2/9/11,2/2/11,2/17/11,2/25/11,3/2/11,,,,,2010,11001746,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14292,SG2005-112,Vicksburg Commons,City of Plymouth,0000020984A1,"The proposal involves the new construction of a 50-unit townhome development in Plymouth. The proposed development is part of a 200+ acre planned community that has been approved by the Plymouth City Council.  The site is located on six acres of agricultural and pasture land, that has been zoned a PUD, along the northern edge of the city.  The development will be adjacent to planned commercial uses and already has good access to schools, social services and recreational opportunities.  The project consists of 4 one-bedroom, 21 two-bedroom and 25 three-bedroom units.  The 4 one-bedroom units will house persons experiencing long-term homelessness.  Eleven of the units will be affordable to households at 30 percent of the area median income.  The remaining 35 units will be affordable to households at 50 percent of area median income.  Rents (including utilities) will range from $217 to $1001.  It is recommended the Council contribute a total of $300,000 in LHIA funds.  In addition to MHFA funding and tax credits, the project will also be receiving a local employers contribution of $10,000.",Construction of 50 affordable rental townhome housing units,,N/A,Closed,," $	300,000.00 "," $	300,000.00 ",,15740 County Road 47 - Plymouth,Plymouth,Hennepin,1,44A,12/7/05,,12/31/07,,,,,3/3/06,,,,,,2005,,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14260,SG2002-151,Jeffers Pond Family Townhomes,City of Prior Lake,0000020985A3,"Construct 40 two- and three-bedroom rental townhomes as part of Prior Lake's Prior Lake Vision 2020, a strategic plan (including the development of 360 acres with 983 lifecycle housing units) that was developed through an extensive community planning effort.  Thirty-three of the units will be affordable to households with incomes no higher than 50 percent of median income, and seven units will be affordable to households at 57 percent of median income.",Construction of 40 affordable rental housing units,,N/A,Closed,," $	200,000.00 ", $	-   ,,Hwy 42 at Cty Rd 21 - Prior Lake,Prior Lake,Scott,4,55B,11/13/02,,12/31/03,,,,,,,,,,,2002,,01009,LHIA Historical Data,LHIA 
